ID_Encomenda,Data_Calendario,Produto,Quantidade,Preco_Unitario,Estado_Encomenda
ENC-1647,2025-10-04 16:26:00,Pudim,2,8.0,Entregue
ENC-2091,2025-10-04 18:58:00,Bolo,9,12.0,Entregue
ENC-1398,2025-10-04 21:14:00,Bolo,1,12.0,Entregue
ENC-1860,2025-10-04 22:03:00,Banoffee,4,14.0,Entregue
ENC-2541,2025-10-04 23:14:00,Bolo,5,12.0,Entregue
ENC-2599,2025-10-04 23:49:00,Bolo,7,12.0,Entregue
ENC-1561,2025-10-05 12:34:00,Banoffee,8,14.0,Entregue
ENC-2226,2025-10-05 12:38:00,Morangoffee,5,14.0,Entregue
ENC-2818,2025-10-05 18:25:00,Bolo,5,12.0,Entregue
ENC-1573,2025-10-06 12:40:00,Banoffee,4,14.0,Entregue
ENC-1674,2025-10-06 14:07:00,Bolo,3,12.0,Entregue
ENC-1535,2025-10-06 17:45:00,Banoffee,9,14.0,Entregue
ENC-1227,2025-10-06 19:02:00,Churros,10,12.0,Entregue
ENC-2290,2025-10-06 20:52:00,Bolo,8,12.0,Entregue
ENC-2699,2025-10-06 23:29:00,Churros,9,12.0,Cancelada
ENC-2558,2025-10-07 11:22:00,Bolo,2,12.0,Entregue
ENC-1973,2025-10-07 13:25:00,Pudim,1,8.0,Entregue
ENC-2447,2025-10-07 14:54:00,Bolo,6,12.0,Entregue
ENC-2453,2025-10-07 22:00:00,Bolo,6,12.0,Entregue
ENC-1565,2025-10-07 22:31:00,Churros,8,12.0,Entregue
ENC-1419,2025-10-08 19:38:00,Banoffee,3,14.0,Cancelada
ENC-1296,2025-10-08 22:00:00,Morangoffee,6,14.0,Entregue
ENC-1185,2025-10-08 22:22:00,Pudim,10,8.0,Entregue
ENC-2444,2025-10-08 23:38:00,Banoffee,1,14.0,Entregue
ENC-2547,2025-10-09 14:15:00,Churros,9,12.0,Entregue
ENC-1972,2025-10-09 16:26:00,Churros,8,12.0,Entregue
ENC-1012,2025-10-09 18:09:00,Bolo,8,12.0,Cancelada
ENC-2112,2025-10-09 19:08:00,Pudim,8,8.0,Entregue
ENC-1093,2025-10-09 19:24:00,Pudim,5,8.0,Entregue
ENC-1632,2025-10-09 20:56:00,Churros,6,12.0,Entregue
ENC-1230,2025-10-09 21:26:00,Banoffee,7,14.0,Entregue
ENC-1008,2025-10-10 11:13:00,Banoffee,2,14.0,Entregue
ENC-1130,2025-10-10 11:28:00,Banoffee,1,14.0,Entregue
ENC-1231,2025-10-10 11:53:00,Morangoffee,10,14.0,Entregue
ENC-1311,2025-10-10 12:21:00,Morangoffee,10,14.0,Entregue
ENC-2264,2025-10-10 12:49:00,Bolo,8,12.0,Entregue
ENC-2726,2025-10-10 22:57:00,Churros,1,12.0,Entregue
ENC-1515,2025-10-11 14:27:00,Banoffee,6,14.0,Entregue
ENC-2524,2025-10-11 21:24:00,Bolo,6,12.0,Entregue
ENC-2628,2025-10-11 23:22:00,Bolo,5,12.0,Entregue
ENC-1891,2025-10-12 11:21:00,Banoffee,1,14.0,Entregue
ENC-1588,2025-10-12 14:55:00,Banoffee,3,14.0,Entregue
ENC-2105,2025-10-12 17:39:00,Morangoffee,10,14.0,Entregue
ENC-2840,2025-10-12 18:52:00,Bolo,6,12.0,Entregue
ENC-2831,2025-10-12 21:39:00,Bolo,1,12.0,Entregue
ENC-2223,2025-10-12 22:53:00,Bolo,3,12.0,Entregue
ENC-1796,2025-10-12 23:17:00,Bolo,10,12.0,Entregue
ENC-2525,2025-10-13 12:28:00,Churros,8,12.0,Entregue
ENC-2384,2025-10-13 13:53:00,Bolo,8,12.0,Entregue
ENC-2390,2025-10-13 15:06:00,Bolo,8,12.0,Entregue
ENC-1361,2025-10-13 17:15:00,Banoffee,3,14.0,Entregue
ENC-1741,2025-10-13 18:31:00,Churros,10,12.0,Entregue
ENC-1031,2025-10-13 18:38:00,Banoffee,2,14.0,Entregue
ENC-2401,2025-10-13 21:47:00,Churros,5,12.0,Entregue
ENC-2542,2025-10-14 13:00:00,Morangoffee,9,14.0,Entregue
ENC-2200,2025-10-14 15:13:00,Banoffee,3,14.0,Entregue
ENC-1213,2025-10-14 15:35:00,Bolo,1,12.0,Entregue
ENC-1815,2025-10-14 16:43:00,Pudim,7,8.0,Entregue
ENC-1886,2025-10-14 19:26:00,Banoffee,2,14.0,Entregue
ENC-2233,2025-10-14 20:04:00,Churros,2,12.0,Entregue
ENC-1974,2025-10-15 11:38:00,Churros,10,12.0,Cancelada
ENC-1633,2025-10-15 12:32:00,Banoffee,2,14.0,Entregue
ENC-2664,2025-10-15 14:17:00,Banoffee,2,14.0,Entregue
ENC-2269,2025-10-15 17:27:00,Pudim,10,8.0,Entregue
ENC-1396,2025-10-15 18:39:00,Banoffee,9,14.0,Entregue
ENC-2669,2025-10-15 20:00:00,Morangoffee,2,14.0,Entregue
ENC-2337,2025-10-15 21:36:00,Bolo,10,12.0,Entregue
ENC-1272,2025-10-15 22:05:00,Churros,9,12.0,Entregue
ENC-2249,2025-10-15 22:14:00,Churros,8,12.0,Entregue
ENC-2775,2025-10-15 23:24:00,Pudim,6,8.0,Entregue
ENC-2241,2025-10-16 12:24:00,Morangoffee,7,14.0,Entregue
ENC-2742,2025-10-16 14:24:00,Churros,1,12.0,Entregue
ENC-1176,2025-10-16 16:44:00,Pudim,10,8.0,Entregue
ENC-2819,2025-10-16 17:13:00,Bolo,10,12.0,Entregue
ENC-2566,2025-10-16 21:53:00,Pudim,3,8.0,Entregue
ENC-2044,2025-10-16 22:57:00,Banoffee,4,14.0,Entregue
ENC-1460,2025-10-17 12:12:00,Churros,4,12.0,Entregue
ENC-1278,2025-10-17 16:33:00,Morangoffee,1,14.0,Entregue
ENC-1826,2025-10-17 18:33:00,Morangoffee,8,14.0,Entregue
ENC-1827,2025-10-17 19:52:00,Bolo,9,12.0,Entregue
ENC-2587,2025-10-18 15:33:00,Bolo,5,12.0,Entregue
ENC-2851,2025-10-18 15:52:00,Bolo,8,12.0,Entregue
ENC-1279,2025-10-18 16:31:00,Bolo,7,12.0,Entregue
ENC-1599,2025-10-18 19:22:00,Morangoffee,5,14.0,Entregue
ENC-1172,2025-10-18 20:09:00,Morangoffee,10,14.0,Entregue
ENC-2383,2025-10-18 22:37:00,Morangoffee,4,14.0,Entregue
ENC-2623,2025-10-19 13:32:00,Bolo,6,12.0,Cancelada
ENC-1283,2025-10-19 14:31:00,Morangoffee,5,14.0,Entregue
ENC-1653,2025-10-19 20:19:00,Churros,10,12.0,Entregue
ENC-2106,2025-10-19 21:47:00,Churros,10,12.0,Entregue
ENC-1261,2025-10-19 22:12:00,Pudim,8,8.0,Entregue
ENC-2848,2025-10-20 15:08:00,Bolo,10,12.0,Entregue
ENC-1462,2025-10-20 22:45:00,Bolo,1,12.0,Cancelada
ENC-1253,2025-10-21 11:28:00,Churros,4,12.0,Entregue
ENC-2924,2025-10-21 12:44:00,Banoffee,4,14.0,Entregue
ENC-1353,2025-10-21 13:19:00,Pudim,5,8.0,Entregue
ENC-2117,2025-10-22 11:03:00,Bolo,7,12.0,Entregue
ENC-1263,2025-10-22 15:13:00,Banoffee,10,14.0,Entregue
ENC-1038,2025-10-23 12:41:00,Banoffee,9,14.0,Entregue
ENC-2836,2025-10-23 15:13:00,Bolo,1,12.0,Entregue
ENC-2428,2025-10-23 23:35:00,Pudim,8,8.0,Entregue
ENC-2771,2025-10-24 11:50:00,Churros,2,12.0,Entregue
ENC-1184,2025-10-24 12:56:00,Churros,10,12.0,Entregue
ENC-1372,2025-10-24 14:23:00,Banoffee,4,14.0,Entregue
ENC-2236,2025-10-24 14:43:00,Bolo,6,12.0,Entregue
ENC-2050,2025-10-24 15:06:00,Churros,2,12.0,Cancelada
ENC-2399,2025-10-24 15:36:00,Pudim,5,8.0,Entregue
ENC-1138,2025-10-24 15:51:00,Banoffee,10,14.0,Entregue
ENC-1845,2025-10-24 17:01:00,Bolo,4,12.0,Entregue
ENC-2278,2025-10-24 18:10:00,Morangoffee,7,14.0,Entregue
ENC-2144,2025-10-24 22:36:00,Morangoffee,8,14.0,Entregue
ENC-2976,2025-10-24 23:18:00,Morangoffee,2,14.0,Entregue
ENC-1582,2025-10-24 23:31:00,Banoffee,2,14.0,Entregue
ENC-1300,2025-10-25 11:22:00,Morangoffee,6,14.0,Cancelada
ENC-2186,2025-10-25 13:10:00,Churros,6,12.0,Cancelada
ENC-1930,2025-10-25 14:16:00,Pudim,4,8.0,Entregue
ENC-2124,2025-10-25 15:42:00,Bolo,8,12.0,Entregue
ENC-2663,2025-10-25 16:43:00,Bolo,7,12.0,Entregue
ENC-2785,2025-10-25 16:43:00,Bolo,2,12.0,Entregue
ENC-2214,2025-10-25 21:19:00,Churros,4,12.0,Entregue
ENC-1177,2025-10-25 21:19:00,Bolo,3,12.0,Cancelada
ENC-1915,2025-10-25 22:49:00,Pudim,4,8.0,Entregue
ENC-2279,2025-10-26 17:40:00,Bolo,3,12.0,Entregue
ENC-1754,2025-10-26 20:27:00,Pudim,3,8.0,Cancelada
ENC-1788,2025-10-26 21:51:00,Churros,2,12.0,Entregue
ENC-1676,2025-10-27 20:45:00,Churros,10,12.0,Entregue
ENC-2636,2025-10-27 22:48:00,Pudim,8,8.0,Entregue
ENC-2863,2025-10-27 22:52:00,Bolo,6,12.0,Entregue
ENC-2501,2025-10-28 12:16:00,Pudim,7,8.0,Entregue
ENC-1195,2025-10-28 12:44:00,Churros,1,12.0,Entregue
ENC-1584,2025-10-28 14:24:00,Morangoffee,2,14.0,Entregue
ENC-1084,2025-10-28 16:40:00,Pudim,4,8.0,Entregue
ENC-1675,2025-10-28 16:42:00,Bolo,6,12.0,Entregue
ENC-1687,2025-10-28 20:20:00,Morangoffee,7,14.0,Entregue
ENC-1560,2025-10-28 22:40:00,Bolo,1,12.0,Entregue
ENC-1057,2025-10-28 22:58:00,Banoffee,3,14.0,Entregue
ENC-2695,2025-10-29 11:40:00,Banoffee,2,14.0,Entregue
ENC-2577,2025-10-29 12:02:00,Pudim,6,8.0,Entregue
ENC-2389,2025-10-29 12:39:00,Pudim,6,8.0,Entregue
ENC-2011,2025-10-29 14:15:00,Bolo,7,12.0,Entregue
ENC-2260,2025-10-29 15:01:00,Pudim,4,8.0,Entregue
ENC-1160,2025-10-29 21:51:00,Churros,10,12.0,Entregue
ENC-2125,2025-10-30 11:57:00,Pudim,4,8.0,Entregue
ENC-1921,2025-10-30 15:18:00,Morangoffee,4,14.0,Entregue
ENC-1936,2025-10-30 20:08:00,Banoffee,2,14.0,Entregue
ENC-1651,2025-10-31 11:33:00,Pudim,10,8.0,Entregue
ENC-1819,2025-10-31 15:21:00,Banoffee,7,14.0,Entregue
ENC-2098,2025-10-31 18:53:00,Pudim,10,8.0,Entregue
ENC-1853,2025-10-31 20:08:00,Banoffee,3,14.0,Entregue
ENC-2118,2025-10-31 20:58:00,Banoffee,9,14.0,Entregue
ENC-2139,2025-11-01 12:23:00,Churros,5,12.0,Entregue
ENC-1608,2025-11-01 15:17:00,Banoffee,8,14.0,Entregue
ENC-2219,2025-11-01 19:45:00,Bolo,10,12.0,Entregue
ENC-1792,2025-11-01 20:26:00,Pudim,5,8.0,Entregue
ENC-1407,2025-11-02 11:02:00,Pudim,5,8.0,Entregue
ENC-1843,2025-11-02 14:14:00,Churros,5,12.0,Entregue
ENC-1710,2025-11-03 12:36:00,Churros,1,12.0,Entregue
ENC-1041,2025-11-03 16:26:00,Churros,6,12.0,Entregue
ENC-1306,2025-11-03 17:46:00,Morangoffee,5,14.0,Entregue
ENC-1820,2025-11-03 18:17:00,Bolo,1,12.0,Cancelada
ENC-2231,2025-11-03 20:47:00,Banoffee,4,14.0,Entregue
ENC-1262,2025-11-03 23:03:00,Morangoffee,4,14.0,Entregue
ENC-2753,2025-11-04 11:52:00,Bolo,10,12.0,Entregue
ENC-2572,2025-11-04 21:27:00,Morangoffee,6,14.0,Entregue
ENC-1822,2025-11-05 12:22:00,Morangoffee,5,14.0,Entregue
ENC-2822,2025-11-05 14:04:00,Banoffee,4,14.0,Entregue
ENC-1597,2025-11-05 17:23:00,Churros,10,12.0,Entregue
ENC-1619,2025-11-05 17:37:00,Morangoffee,10,14.0,Entregue
ENC-2606,2025-11-05 18:02:00,Churros,5,12.0,Entregue
ENC-2465,2025-11-05 21:17:00,Morangoffee,8,14.0,Cancelada
ENC-2071,2025-11-05 22:29:00,Banoffee,8,14.0,Cancelada
ENC-1506,2025-11-06 16:37:00,Banoffee,1,14.0,Cancelada
ENC-2153,2025-11-06 19:10:00,Banoffee,10,14.0,Entregue
ENC-1720,2025-11-06 21:38:00,Pudim,9,8.0,Entregue
ENC-1811,2025-11-06 21:43:00,Banoffee,6,14.0,Entregue
ENC-2898,2025-11-06 23:55:00,Morangoffee,8,14.0,Entregue
ENC-2443,2025-11-07 18:19:00,Banoffee,4,14.0,Entregue
ENC-2712,2025-11-07 19:25:00,Banoffee,4,14.0,Entregue
ENC-1914,2025-11-07 22:01:00,Pudim,8,8.0,Entregue
ENC-2209,2025-11-08 14:02:00,Banoffee,1,14.0,Entregue
ENC-2362,2025-11-08 18:16:00,Churros,9,12.0,Entregue
ENC-2720,2025-11-08 19:04:00,Churros,6,12.0,Cancelada
ENC-1572,2025-11-08 19:15:00,Bolo,10,12.0,Entregue
ENC-2164,2025-11-09 17:26:00,Morangoffee,8,14.0,Entregue
ENC-2202,2025-11-09 18:17:00,Morangoffee,7,14.0,Entregue
ENC-2526,2025-11-09 20:14:00,Banoffee,6,14.0,Entregue
ENC-2426,2025-11-09 20:43:00,Churros,9,12.0,Entregue
ENC-2353,2025-11-09 21:13:00,Banoffee,3,14.0,Entregue
ENC-2479,2025-11-10 11:57:00,Churros,7,12.0,Entregue
ENC-1328,2025-11-10 12:46:00,Banoffee,3,14.0,Entregue
ENC-1219,2025-11-10 12:53:00,Banoffee,7,14.0,Entregue
ENC-1755,2025-11-10 14:48:00,Churros,1,12.0,Entregue
ENC-2879,2025-11-10 15:39:00,Churros,7,12.0,Entregue
ENC-2441,2025-11-10 15:53:00,Bolo,4,12.0,Entregue
ENC-1023,2025-11-11 11:03:00,Morangoffee,7,14.0,Entregue
ENC-1391,2025-11-11 11:22:00,Bolo,10,12.0,Entregue
ENC-1714,2025-11-11 13:05:00,Banoffee,2,14.0,Entregue
ENC-1983,2025-11-11 13:46:00,Banoffee,3,14.0,Entregue
ENC-1119,2025-11-11 16:41:00,Morangoffee,3,14.0,Entregue
ENC-2187,2025-11-11 19:59:00,Pudim,3,8.0,Entregue
ENC-2740,2025-11-11 20:06:00,Pudim,6,8.0,Entregue
ENC-2395,2025-11-11 23:30:00,Morangoffee,9,14.0,Entregue
ENC-1136,2025-11-12 11:15:00,Churros,4,12.0,Entregue
ENC-1519,2025-11-12 13:32:00,Churros,5,12.0,Entregue
ENC-1732,2025-11-12 16:28:00,Churros,7,12.0,Entregue
ENC-1034,2025-11-12 18:39:00,Morangoffee,1,14.0,Entregue
ENC-1355,2025-11-12 19:22:00,Bolo,2,12.0,Entregue
ENC-2127,2025-11-12 23:12:00,Banoffee,8,14.0,Entregue
ENC-2604,2025-11-13 18:13:00,Bolo,6,12.0,Entregue
ENC-2296,2025-11-13 23:22:00,Morangoffee,3,14.0,Entregue
ENC-1366,2025-11-13 23:34:00,Churros,10,12.0,Entregue
ENC-2515,2025-11-14 13:55:00,Morangoffee,9,14.0,Entregue
ENC-1308,2025-11-14 16:13:00,Churros,10,12.0,Entregue
ENC-1723,2025-11-14 17:10:00,Morangoffee,8,14.0,Entregue
ENC-2622,2025-11-14 22:32:00,Pudim,6,8.0,Entregue
ENC-1340,2025-11-14 22:59:00,Banoffee,7,14.0,Entregue
ENC-1365,2025-11-14 23:00:00,Morangoffee,4,14.0,Entregue
ENC-1268,2025-11-14 23:01:00,Churros,6,12.0,Entregue
ENC-2013,2025-11-14 23:47:00,Banoffee,3,14.0,Entregue
ENC-2348,2025-11-15 13:55:00,Banoffee,7,14.0,Entregue
ENC-2711,2025-11-15 15:01:00,Bolo,7,12.0,Cancelada
ENC-2042,2025-11-15 17:41:00,Bolo,1,12.0,Entregue
ENC-2947,2025-11-15 17:44:00,Banoffee,3,14.0,Entregue
ENC-1951,2025-11-15 19:34:00,Bolo,1,12.0,Entregue
ENC-2609,2025-11-15 21:47:00,Pudim,10,8.0,Entregue
ENC-2652,2025-11-16 19:53:00,Bolo,7,12.0,Entregue
ENC-1998,2025-11-16 20:54:00,Bolo,3,12.0,Entregue
ENC-2372,2025-11-17 14:15:00,Churros,2,12.0,Entregue
ENC-2058,2025-11-17 14:29:00,Morangoffee,6,14.0,Entregue
ENC-1469,2025-11-17 17:12:00,Morangoffee,10,14.0,Entregue
ENC-1612,2025-11-17 17:23:00,Banoffee,5,14.0,Entregue
ENC-1228,2025-11-17 22:02:00,Banoffee,7,14.0,Entregue
ENC-1024,2025-11-18 14:33:00,Banoffee,7,14.0,Entregue
ENC-1993,2025-11-18 17:23:00,Bolo,7,12.0,Cancelada
ENC-1764,2025-11-18 17:48:00,Bolo,10,12.0,Entregue
ENC-1686,2025-11-18 19:04:00,Pudim,7,8.0,Entregue
ENC-1334,2025-11-18 21:30:00,Churros,9,12.0,Entregue
ENC-1756,2025-11-19 12:23:00,Bolo,10,12.0,Entregue
ENC-1349,2025-11-19 20:38:00,Banoffee,9,14.0,Entregue
ENC-2268,2025-11-20 11:14:00,Banoffee,8,14.0,Cancelada
ENC-2096,2025-11-20 13:32:00,Churros,8,12.0,Entregue
ENC-2697,2025-11-20 14:39:00,Banoffee,6,14.0,Entregue
ENC-1648,2025-11-20 15:15:00,Bolo,10,12.0,Entregue
ENC-1575,2025-11-20 16:56:00,Morangoffee,3,14.0,Entregue
ENC-1331,2025-11-20 19:31:00,Morangoffee,4,14.0,Cancelada
ENC-2033,2025-11-20 21:19:00,Banoffee,2,14.0,Entregue
ENC-2931,2025-11-20 22:55:00,Churros,4,12.0,Entregue
ENC-1772,2025-11-21 15:21:00,Banoffee,5,14.0,Entregue
ENC-1452,2025-11-21 15:21:00,Morangoffee,1,14.0,Entregue
ENC-2354,2025-11-21 23:02:00,Banoffee,6,14.0,Entregue
ENC-2821,2025-11-22 12:34:00,Bolo,5,12.0,Entregue
ENC-2661,2025-11-22 15:15:00,Churros,2,12.0,Entregue
ENC-1887,2025-11-22 15:39:00,Banoffee,9,14.0,Entregue
ENC-2588,2025-11-22 20:57:00,Pudim,6,8.0,Entregue
ENC-2633,2025-11-22 21:04:00,Pudim,1,8.0,Cancelada
ENC-1369,2025-11-22 22:21:00,Banoffee,1,14.0,Entregue
ENC-1037,2025-11-22 23:14:00,Banoffee,2,14.0,Entregue
ENC-1585,2025-11-23 11:15:00,Banoffee,2,14.0,Entregue
ENC-1327,2025-11-23 11:24:00,Banoffee,4,14.0,Entregue
ENC-1274,2025-11-23 12:35:00,Bolo,4,12.0,Entregue
ENC-2473,2025-11-23 12:46:00,Banoffee,2,14.0,Entregue
ENC-1029,2025-11-23 14:49:00,Pudim,1,8.0,Entregue
ENC-1010,2025-11-23 19:36:00,Banoffee,8,14.0,Entregue
ENC-1791,2025-11-23 23:57:00,Morangoffee,1,14.0,Entregue
ENC-2946,2025-11-24 11:05:00,Bolo,3,12.0,Entregue
ENC-2551,2025-11-24 12:57:00,Banoffee,1,14.0,Entregue
ENC-1516,2025-11-24 14:33:00,Churros,7,12.0,Entregue
ENC-2143,2025-11-24 18:33:00,Banoffee,3,14.0,Entregue
ENC-2792,2025-11-24 21:45:00,Morangoffee,8,14.0,Entregue
ENC-1529,2025-11-24 23:16:00,Churros,10,12.0,Cancelada
ENC-1523,2025-11-24 23:57:00,Bolo,10,12.0,Entregue
ENC-1456,2025-11-25 12:59:00,Churros,2,12.0,Entregue
ENC-2095,2025-11-25 14:46:00,Bolo,2,12.0,Entregue
ENC-2608,2025-11-25 17:47:00,Pudim,7,8.0,Entregue
ENC-1048,2025-11-25 21:30:00,Bolo,10,12.0,Cancelada
ENC-2955,2025-11-25 21:51:00,Pudim,1,8.0,Entregue
ENC-1159,2025-11-25 22:29:00,Bolo,8,12.0,Entregue
ENC-2573,2025-11-25 23:43:00,Morangoffee,2,14.0,Entregue
ENC-2324,2025-11-26 17:56:00,Pudim,5,8.0,Entregue
ENC-2464,2025-11-26 18:38:00,Morangoffee,1,14.0,Entregue
ENC-2830,2025-11-26 21:22:00,Churros,2,12.0,Entregue
ENC-1285,2025-11-26 21:23:00,Pudim,8,8.0,Cancelada
ENC-1035,2025-11-26 21:31:00,Churros,2,12.0,Entregue
ENC-1960,2025-11-27 13:42:00,Churros,7,12.0,Entregue
ENC-1805,2025-11-27 17:06:00,Churros,1,12.0,Entregue
ENC-2327,2025-11-27 17:33:00,Banoffee,4,14.0,Entregue
ENC-1007,2025-11-27 17:53:00,Banoffee,3,14.0,Entregue
ENC-1319,2025-11-27 21:12:00,Banoffee,3,14.0,Entregue
ENC-2023,2025-11-28 12:25:00,Bolo,8,12.0,Entregue
ENC-2592,2025-11-28 13:27:00,Banoffee,10,14.0,Entregue
ENC-1592,2025-11-28 17:51:00,Pudim,5,8.0,Entregue
ENC-2846,2025-11-28 20:08:00,Banoffee,8,14.0,Entregue
ENC-1385,2025-11-28 20:56:00,Pudim,4,8.0,Entregue
ENC-2338,2025-11-28 21:28:00,Bolo,2,12.0,Entregue
ENC-2314,2025-11-28 23:17:00,Banoffee,8,14.0,Entregue
ENC-1978,2025-11-29 11:40:00,Banoffee,2,14.0,Entregue
ENC-1641,2025-11-29 12:59:00,Bolo,8,12.0,Cancelada
ENC-2154,2025-11-29 16:09:00,Bolo,1,12.0,Cancelada
ENC-2221,2025-11-29 23:54:00,Banoffee,10,14.0,Entregue
ENC-1051,2025-11-30 13:59:00,Pudim,3,8.0,Entregue
ENC-2949,2025-11-30 18:12:00,Pudim,8,8.0,Entregue
ENC-2113,2025-11-30 18:58:00,Pudim,8,8.0,Entregue
ENC-1288,2025-11-30 21:18:00,Pudim,8,8.0,Entregue
ENC-2611,2025-11-30 23:18:00,Banoffee,8,14.0,Entregue
ENC-2381,2025-12-01 11:13:00,Banoffee,6,14.0,Entregue
ENC-1054,2025-12-01 11:19:00,Morangoffee,2,14.0,Cancelada
ENC-1942,2025-12-01 11:28:00,Bolo,8,12.0,Entregue
ENC-1938,2025-12-01 12:33:00,Pudim,8,8.0,Entregue
ENC-2643,2025-12-01 13:01:00,Morangoffee,8,14.0,Entregue
ENC-2562,2025-12-01 18:33:00,Pudim,2,8.0,Entregue
ENC-1713,2025-12-01 20:05:00,Bolo,5,12.0,Entregue
ENC-2796,2025-12-01 22:13:00,Banoffee,10,14.0,Entregue
ENC-1769,2025-12-02 11:45:00,Bolo,1,12.0,Entregue
ENC-2307,2025-12-02 11:45:00,Banoffee,7,14.0,Entregue
ENC-1271,2025-12-02 12:40:00,Bolo,2,12.0,Entregue
ENC-1140,2025-12-03 13:14:00,Morangoffee,2,14.0,Entregue
ENC-2110,2025-12-03 13:19:00,Banoffee,2,14.0,Entregue
ENC-2220,2025-12-03 16:46:00,Bolo,4,12.0,Entregue
ENC-2902,2025-12-03 18:12:00,Bolo,6,12.0,Cancelada
ENC-1802,2025-12-03 18:20:00,Banoffee,7,14.0,Entregue
ENC-1221,2025-12-04 14:05:00,Churros,10,12.0,Entregue
ENC-2880,2025-12-04 15:07:00,Bolo,6,12.0,Entregue
ENC-1183,2025-12-04 20:06:00,Banoffee,6,14.0,Entregue
ENC-2758,2025-12-04 21:15:00,Pudim,6,8.0,Entregue
ENC-1987,2025-12-04 23:15:00,Morangoffee,3,14.0,Entregue
ENC-2978,2025-12-05 14:08:00,Morangoffee,1,14.0,Entregue
ENC-2582,2025-12-05 20:11:00,Morangoffee,8,14.0,Entregue
ENC-2420,2025-12-05 20:18:00,Churros,4,12.0,Entregue
ENC-1857,2025-12-06 12:25:00,Churros,6,12.0,Entregue
ENC-2034,2025-12-06 17:02:00,Banoffee,5,14.0,Entregue
ENC-1871,2025-12-06 22:31:00,Churros,6,12.0,Entregue
ENC-2812,2025-12-06 22:41:00,Churros,2,12.0,Entregue
ENC-1161,2025-12-07 11:46:00,Morangoffee,1,14.0,Entregue
ENC-1549,2025-12-07 12:10:00,Bolo,6,12.0,Entregue
ENC-2975,2025-12-07 13:35:00,Churros,5,12.0,Entregue
ENC-1036,2025-12-07 21:03:00,Bolo,2,12.0,Entregue
ENC-2237,2025-12-07 22:29:00,Banoffee,1,14.0,Entregue
ENC-2132,2025-12-07 23:08:00,Banoffee,9,14.0,Entregue
ENC-2010,2025-12-07 23:14:00,Banoffee,9,14.0,Entregue
ENC-2614,2025-12-08 14:34:00,Pudim,7,8.0,Entregue
ENC-2039,2025-12-08 17:54:00,Morangoffee,1,14.0,Entregue
ENC-1787,2025-12-08 23:51:00,Churros,3,12.0,Entregue
ENC-2963,2025-12-08 23:56:00,Morangoffee,4,14.0,Entregue
ENC-2188,2025-12-09 14:43:00,Morangoffee,3,14.0,Entregue
ENC-1884,2025-12-09 19:32:00,Bolo,7,12.0,Entregue
ENC-1098,2025-12-09 23:57:00,Pudim,9,8.0,Entregue
ENC-2229,2025-12-10 12:02:00,Banoffee,4,14.0,Entregue
ENC-2232,2025-12-10 13:49:00,Churros,9,12.0,Entregue
ENC-2005,2025-12-10 14:09:00,Churros,4,12.0,Entregue
ENC-1475,2025-12-10 16:35:00,Banoffee,3,14.0,Entregue
ENC-2878,2025-12-10 16:52:00,Banoffee,2,14.0,Entregue
ENC-1259,2025-12-10 17:20:00,Churros,5,12.0,Entregue
ENC-2417,2025-12-10 21:32:00,Churros,10,12.0,Entregue
ENC-2985,2025-12-10 23:34:00,Churros,3,12.0,Cancelada
ENC-1276,2025-12-11 14:18:00,Pudim,5,8.0,Entregue
ENC-1761,2025-12-11 15:22:00,Banoffee,9,14.0,Entregue
ENC-2781,2025-12-11 17:40:00,Morangoffee,9,14.0,Entregue
ENC-1071,2025-12-11 21:01:00,Pudim,6,8.0,Entregue
ENC-2523,2025-12-11 21:58:00,Morangoffee,4,14.0,Entregue
ENC-2211,2025-12-11 22:00:00,Bolo,6,12.0,Entregue
ENC-1652,2025-12-11 23:35:00,Bolo,4,12.0,Entregue
ENC-1766,2025-12-12 12:35:00,Bolo,5,12.0,Entregue
ENC-2145,2025-12-12 16:07:00,Churros,4,12.0,Entregue
ENC-1639,2025-12-12 18:42:00,Bolo,10,12.0,Entregue
ENC-1332,2025-12-12 20:30:00,Morangoffee,3,14.0,Entregue
ENC-2905,2025-12-13 13:08:00,Morangoffee,6,14.0,Entregue
ENC-2745,2025-12-13 14:46:00,Churros,9,12.0,Entregue
ENC-1536,2025-12-14 12:46:00,Churros,10,12.0,Entregue
ENC-2277,2025-12-14 14:23:00,Bolo,2,12.0,Entregue
ENC-1397,2025-12-14 19:07:00,Pudim,2,8.0,Entregue
ENC-1111,2025-12-14 20:47:00,Pudim,8,8.0,Entregue
ENC-2176,2025-12-14 23:48:00,Churros,6,12.0,Cancelada
ENC-2852,2025-12-15 11:39:00,Pudim,1,8.0,Entregue
ENC-2798,2025-12-15 13:23:00,Banoffee,8,14.0,Entregue
ENC-2333,2025-12-15 18:32:00,Morangoffee,6,14.0,Entregue
ENC-1292,2025-12-15 20:43:00,Pudim,9,8.0,Entregue
ENC-1132,2025-12-16 11:11:00,Pudim,5,8.0,Entregue
ENC-2829,2025-12-16 11:49:00,Banoffee,3,14.0,Entregue
ENC-1690,2025-12-16 12:37:00,Banoffee,9,14.0,Entregue
ENC-1991,2025-12-16 14:47:00,Morangoffee,8,14.0,Entregue
ENC-2718,2025-12-16 23:57:00,Bolo,6,12.0,Entregue
ENC-1705,2025-12-17 11:12:00,Bolo,8,12.0,Entregue
